domain,split_regime,layer,diffusion_t,source,target,source_idx,target_idx,label,diffusion_score,geodesic_score,euclidean_score,prior_support_count,dorothea_support,go_shared,source_is_tf,trrust_support_bookkeeping,source_degree,target_degree,mean_degree
external_lung,source_disjoint,3,1,CDX2,ABCB1,2415,5859,1,-1.01735745980405,-19.87256864268609,-19.87256864268609,3,1,1,1,1,7.0,21.0,14.0
external_lung,source_disjoint,3,1,CDX2,CDKN1A,2415,307,1,-1.014457168476901,-20.10102492861221,-20.10102492861221,2,0,1,1,1,7.0,60.0,33.5
external_lung,source_disjoint,3,1,CDX2,CFTR,2415,5344,1,-1.0167345337190692,-19.666094457874195,-19.666094457874195,3,1,1,1,1,7.0,14.0,10.5
external_lung,source_disjoint,3,1,CDX2,KLF4,2415,472,1,-1.021100607363127,-20.232396148055546,-20.232396148055546,3,1,1,1,1,7.0,13.0,10.0
external_lung,source_disjoint,3,1,CDX2,NKX3-1,2415,2361,0,-1.014569123367833,-19.836493397484073,-19.836493397484073,2,0,1,1,0,7.0,7.0,7.0
external_lung,source_disjoint,3,1,CDX2,PTGS2,2415,7549,1,-1.0146414563740105,-20.09416299217105,-20.09416299217105,2,0,1,1,1,7.0,23.0,15.0
external_lung,source_disjoint,3,1,CDX2,VDR,2415,198,1,-1.0111005528066617,-19.712245238937,-19.712245238937,2,0,1,1,1,7.0,17.0,12.0
external_lung,source_disjoint,3,1,CHD8,BRCA1,884,4618,1,-0.24845439859190221,-6.582230797337175,-6.582230797337175,1,0,1,0,1,7.0,29.0,18.0
external_lung,source_disjoint,3,1,CHD8,ICAM1,884,4440,0,-0.26708440166552655,-12.618591277272126,-12.618591277272126,1,0,1,0,0,7.0,15.0,11.0
external_lung,source_disjoint,3,1,CHD8,KLF1,884,1195,0,-1.0142296710421064,-20.33819041983106,-20.33819041983106,1,0,1,0,0,7.0,6.0,6.5
external_lung,source_disjoint,3,1,CHD8,MECP2,884,1609,0,-0.14312110329386618,-4.055642672370954,-4.055642672370954,1,0,1,0,0,7.0,7.0,7.0
external_lung,source_disjoint,3,1,CHD8,MEF2A,884,2026,0,-0.19543986051029383,-5.74470897748356,-5.74470897748356,1,0,1,0,0,7.0,8.0,7.5
external_lung,source_disjoint,3,1,CHD8,MYC,884,4533,1,-0.22000562476020613,-10.356322162290205,-10.356322162290205,1,0,1,0,1,7.0,41.0,24.0
external_lung,source_disjoint,3,1,CHD8,TCF3,884,99,0,-0.22542478253869686,-7.6325604751700045,-7.6325604751700045,1,0,1,0,0,7.0,8.0,7.5
external_lung,source_disjoint,3,1,CIITA,CDKN1A,2975,307,0,-0.24882481122494876,-9.50662463302971,-9.50662463302971,1,0,1,0,0,7.0,60.0,33.5
external_lung,source_disjoint,3,1,CIITA,IL4,2975,5227,1,-1.016262977780338,-19.675759055890307,-19.675759055890307,1,0,1,0,1,7.0,16.0,11.5
external_lung,source_disjoint,3,1,CIITA,IRF1,2975,2115,1,-0.2438373593567034,-8.551478485491192,-8.551478485491192,1,0,1,0,1,7.0,8.0,7.5
external_lung,source_disjoint,3,1,CIITA,IRF2,2975,3088,1,-0.2264929527274501,-7.9636689753402905,-7.9636689753402905,1,0,1,0,1,7.0,10.0,8.5
external_lung,source_disjoint,3,1,CIITA,MMP9,2975,259,1,-0.25463417394555354,-7.972506828354742,-7.972506828354742,1,0,1,0,1,7.0,21.0,14.0
external_lung,source_disjoint,3,1,CIITA,SIRT1,2975,3855,1,-0.2295796617626682,-8.156491502598257,-8.156491502598257,1,0,1,0,1,7.0,8.0,7.5
external_lung,source_disjoint,3,1,CIITA,STAT1,2975,735,1,-0.24764446429587664,-7.6301032291693875,-7.6301032291693875,1,0,1,0,1,7.0,13.0,10.0
external_lung,source_disjoint,3,1,CITED2,CTNNB1,173,750,0,-0.2497106736765209,-7.70363353283602,-7.70363353283602,1,0,1,0,0,4.0,14.0,9.0
external_lung,source_disjoint,3,1,CITED2,ISL1,173,3799,0,-1.0207922459286722,-19.92417073198369,-19.92417073198369,1,0,1,0,0,4.0,5.0,4.5
external_lung,source_disjoint,3,1,CITED2,PLAU,173,6484,0,-0.2685562820785149,-11.464264220193035,-11.464264220193035,1,0,1,0,0,4.0,19.0,11.5
external_lung,source_disjoint,3,1,CITED2,RXRA,173,354,0,-0.26484670325502474,-9.78786233945891,-9.78786233945891,1,0,1,0,0,4.0,5.0,4.5
external_lung,source_disjoint,3,1,CLOCK,BCL2A1,1292,1572,0,-0.24048311733203176,-10.071264632458298,-10.071264632458298,2,0,1,1,0,7.0,14.0,10.5
external_lung,source_disjoint,3,1,CLOCK,NKX2-1,1292,394,0,-0.26323661094636697,-11.492919312810788,-11.492919312810788,2,0,1,1,0,7.0,11.0,9.0
external_lung,source_disjoint,3,1,CLOCK,NR0B2,1292,1720,1,-0.26065720939759246,-11.37021391618188,-11.37021391618188,2,0,1,1,1,7.0,7.0,7.0
external_lung,source_disjoint,3,1,CLOCK,NR3C1,1292,2034,1,-0.1699213475037669,-5.343067848847262,-5.343067848847262,2,0,1,1,1,7.0,12.0,9.5
external_lung,source_disjoint,3,1,CLOCK,RB1,1292,4000,0,-0.10204906459574414,-2.5636047946171643,-2.5636047946171643,2,0,1,1,0,7.0,8.0,7.5
external_lung,source_disjoint,3,1,CLOCK,SCD5,1292,2349,0,-0.1874214276430595,-4.801533594861976,-4.801533594861976,1,0,0,1,0,7.0,4.0,5.5
external_lung,source_disjoint,3,1,CLOCK,THBD,1292,2033,0,-0.26113090327983873,-12.866386204638298,-12.866386204638298,2,0,1,1,0,7.0,16.0,11.5
external_lung,source_disjoint,3,1,CNOT7,CTNNB1,236,750,0,-0.22178274344332216,-6.342429497628592,-6.342429497628592,1,0,1,0,0,7.0,14.0,10.5
external_lung,source_disjoint,3,1,CNOT7,JUND,236,1451,0,-0.23242147732454269,-8.627570899927122,-8.627570899927122,1,0,1,0,0,7.0,2.0,4.5
external_lung,source_disjoint,3,1,CNOT7,MSMB,236,1618,1,-0.25705254469311867,-10.801561513508032,-10.801561513508032,1,0,1,0,1,7.0,14.0,10.5
external_lung,source_disjoint,3,1,CNOT7,NR1H3,236,1540,0,-0.21144179740461705,-7.119995392307908,-7.119995392307908,1,0,1,0,0,7.0,8.0,7.5
external_lung,source_disjoint,3,1,CNOT7,POU2F1,236,2091,0,-0.2162439928915445,-6.133409447680491,-6.133409447680491,1,0,1,0,0,7.0,9.0,8.0
external_lung,source_disjoint,3,1,CNOT7,RBL1,236,1943,0,-0.23820724937535623,-6.452484492275458,-6.452484492275458,1,0,1,0,0,7.0,8.0,7.5
external_lung,source_disjoint,3,1,CNOT7,TERT,236,7489,0,-1.0117097821105205,-20.32608859208047,-20.32608859208047,1,0,1,0,0,7.0,20.0,13.5
external_lung,source_disjoint,3,1,CNOT8,BCL11A,2978,665,0,-0.21867189238252221,-8.670498813937455,-8.670498813937455,1,0,1,0,0,6.0,12.0,9.0
external_lung,source_disjoint,3,1,CNOT8,IRF1,2978,2115,0,-0.2376962661714841,-9.765711196603885,-9.765711196603885,1,0,1,0,0,6.0,8.0,7.0
external_lung,source_disjoint,3,1,CNOT8,MSMB,2978,1618,1,-0.25893614679293636,-10.80559872028448,-10.80559872028448,1,0,1,0,1,6.0,14.0,10.0
external_lung,source_disjoint,3,1,CNOT8,PPARG,2978,4870,0,-1.0121900022233385,-20.263693528328428,-20.263693528328428,1,0,1,0,0,6.0,14.0,10.0
external_lung,source_disjoint,3,1,CNOT8,SMAD3,2978,3345,0,-0.22370850091546907,-8.47907548947855,-8.47907548947855,1,0,1,0,0,6.0,5.0,5.5
external_lung,source_disjoint,3,1,CNOT8,SNAI2,2978,7025,0,-0.23608892407398505,-8.528343528446678,-8.528343528446678,1,0,1,0,0,6.0,19.0,12.5
external_lung,source_disjoint,3,1,COPS5,ATF1,1748,728,0,-0.19042800359113757,-5.0407520108694195,-5.0407520108694195,1,0,1,0,0,7.0,7.0,7.0
external_lung,source_disjoint,3,1,COPS5,CDKN1B,1748,5165,1,-0.231109724618822,-7.1357331149990015,-7.1357331149990015,1,0,1,0,1,7.0,16.0,11.5
external_lung,source_disjoint,3,1,COPS5,IL12B,1748,6524,0,-1.0148476812447031,-20.310220824039753,-20.310220824039753,1,0,1,0,0,7.0,14.0,10.5
external_lung,source_disjoint,3,1,COPS5,IRF3,1748,835,0,-0.12980342075872037,-3.3390677385358893,-3.3390677385358893,1,0,1,0,0,7.0,9.0,8.0
external_lung,source_disjoint,3,1,COPS5,SF1,1748,2849,0,-0.22975714963378435,-7.395206606310286,-7.395206606310286,1,0,1,0,0,7.0,8.0,7.5
external_lung,source_disjoint,3,1,COPS5,VDR,1748,198,0,-0.22856102907907855,-8.384041657368376,-8.384041657368376,1,0,1,0,0,7.0,17.0,12.0
external_lung,source_disjoint,3,1,COPS5,VEGFA,1748,3041,1,-0.2125105866655456,-9.323714635915124,-9.323714635915124,1,0,1,0,1,7.0,32.0,19.5
external_lung,source_disjoint,3,1,CREB1,AR,1640,7053,1,-0.23971233048230342,-10.039769489017015,-10.039769489017015,2,0,1,1,1,23.0,29.0,26.0
external_lung,source_disjoint,3,1,CREB1,BCL2,1640,4340,1,-0.2139596332179282,-7.454253863528103,-7.454253863528103,3,1,1,1,1,23.0,24.0,23.5
external_lung,source_disjoint,3,1,CREB1,CRTC1,1640,3126,1,-0.1829080633407528,-4.6581961570693355,-4.6581961570693355,2,0,1,1,1,23.0,5.0,14.0
external_lung,source_disjoint,3,1,CREB1,CYP11A1,1640,4272,1,-0.22893635259687145,-9.12148486568698,-9.12148486568698,3,1,1,1,1,23.0,16.0,19.5
external_lung,source_disjoint,3,1,CREB1,CYP17A1,1640,7990,1,-0.2587168069016092,-12.462109259814554,-12.462109259814554,2,1,0,1,1,23.0,16.0,19.5
external_lung,source_disjoint,3,1,CREB1,CYP19A1,1640,1200,1,-0.2331095672256631,-11.56554667463505,-11.56554667463505,2,1,0,1,1,23.0,16.0,19.5
external_lung,source_disjoint,3,1,CREB1,ERBB2,1640,6520,1,-0.24319095693608558,-10.04593378222912,-10.04593378222912,3,1,1,1,1,23.0,22.0,22.5
external_lung,source_disjoint,3,1,CREB1,FOS,1640,668,1,-0.2571350176550544,-11.191141238798128,-11.191141238798128,3,1,1,1,1,23.0,17.0,20.0
external_lung,source_disjoint,3,1,CREB1,FOXA1,1640,1789,1,-0.2552758635997769,-10.315086563348311,-10.315086563348311,2,0,1,1,1,23.0,8.0,15.5
external_lung,source_disjoint,3,1,CREB1,GABPA,1640,2927,1,-0.22795433755640726,-4.880131238997563,-4.880131238997563,2,0,1,1,1,23.0,7.0,15.0
external_lung,source_disjoint,3,1,CREB1,IFNG,1640,2385,1,-0.2553558502755363,-12.959014805246955,-12.959014805246955,3,1,1,1,1,23.0,21.0,22.0
external_lung,source_disjoint,3,1,CREB1,IL10,1640,3082,1,-1.0111344692118913,-20.278289487534064,-20.278289487534064,3,1,1,1,1,23.0,16.0,19.5
external_lung,source_disjoint,3,1,CREB1,IL6,1640,3921,1,-0.25296665070695445,-12.795443664852174,-12.795443664852174,3,1,1,1,1,23.0,17.0,20.0
external_lung,source_disjoint,3,1,CREB1,JUN,1640,6756,1,-0.2520489515650685,-10.423431795441912,-10.423431795441912,3,1,1,1,1,23.0,23.0,23.0
external_lung,source_disjoint,3,1,CREB1,MITF,1640,1065,1,-0.22009369732786446,-7.899775824061581,-7.899775824061581,3,1,1,1,1,23.0,7.0,15.0
external_lung,source_disjoint,3,1,CREB1,MMP2,1640,5854,1,-0.23723800346813856,-9.925657184919078,-9.925657184919078,2,0,1,1,1,23.0,20.0,21.5
external_lung,source_disjoint,3,1,CREB1,MSMB,1640,1618,1,-0.2547788106250275,-11.680332903009257,-11.680332903009257,3,1,1,1,1,23.0,14.0,18.5
external_lung,source_disjoint,3,1,CREB1,NR4A3,1640,1884,1,-0.25933635355393425,-12.37554194521447,-12.37554194521447,3,1,1,1,1,23.0,9.0,16.0
external_lung,source_disjoint,3,1,CREB1,NRF1,1640,2325,1,-0.15752385352093526,-3.8126167202097117,-3.8126167202097117,2,0,1,1,1,23.0,9.0,16.0
external_lung,source_disjoint,3,1,CREB1,PLAU,1640,6484,1,-0.2482192574957315,-11.369035416699054,-11.369035416699054,2,0,1,1,1,23.0,19.0,21.0
external_lung,source_disjoint,3,1,CREB1,PTGS2,1640,7549,1,-0.22779420497718122,-10.798562763714765,-10.798562763714765,3,1,1,1,1,23.0,23.0,23.0
external_lung,source_disjoint,3,1,CREB1,SNAI2,1640,7025,1,-0.23933544592367384,-9.68105635236637,-9.68105635236637,2,0,1,1,1,23.0,19.0,21.0
external_lung,source_disjoint,3,1,CREB1,XPC,1640,1783,1,-0.1909113295053005,-4.618691501461663,-4.618691501461663,2,0,1,1,1,23.0,8.0,15.5
external_lung,source_disjoint,3,1,CREB3L1,ATF2,1712,3,0,-0.24786626439654488,-10.621669750535961,-10.621669750535961,2,0,1,1,0,2.0,9.0,5.5
external_lung,source_disjoint,3,1,CREB3L1,CREM,1712,1343,0,-0.2475440509298064,-10.017633697117533,-10.017633697117533,2,0,1,1,0,2.0,6.0,4.0
external_lung,source_disjoint,3,1,CREB3L4,KLF2,2090,2534,0,-0.2702464434970668,-10.999658901114397,-10.999658901114397,2,0,1,1,0,2.0,7.0,4.5
external_lung,source_disjoint,3,1,CREB3L4,SHOX2,2090,393,0,-1.0148541908218907,-20.067102326961955,-20.067102326961955,2,0,1,1,0,2.0,9.0,5.5
external_lung,source_disjoint,3,1,CREM,CREB1,1343,1640,1,-0.23362914699712786,-8.043019670024838,-8.043019670024838,2,0,1,1,1,5.0,5.0,5.0
external_lung,source_disjoint,3,1,CREM,ESRRA,1343,287,0,-0.23869903589305752,-8.789724588507982,-8.789724588507982,2,0,1,1,0,5.0,4.0,4.5
external_lung,source_disjoint,3,1,CREM,FAS,1343,1379,0,-0.24480561499677467,-7.607155617478149,-7.607155617478149,2,0,1,1,0,5.0,15.0,10.0
external_lung,source_disjoint,3,1,CREM,FOS,1343,668,1,-0.23720160321039183,-8.422390648784267,-8.422390648784267,3,1,1,1,1,5.0,17.0,11.0
external_lung,source_disjoint,3,1,CREM,HIF1A,1343,3218,0,-0.16906735742967854,-4.967967694967811,-4.967967694967811,2,0,1,1,0,5.0,24.0,14.5
external_lung,source_disjoint,3,1,CRTC1,FOSL1,3126,1931,0,-0.28693935723499536,-10.97169611150301,-10.97169611150301,1,0,1,0,0,4.0,12.0,8.0
external_lung,source_disjoint,3,1,CRTC1,FOXA2,3126,2546,0,-0.28749010230262345,-10.004769745958262,-10.004769745958262,1,0,1,0,0,4.0,3.0,3.5
external_lung,source_disjoint,3,1,CRTC1,NFKB2,3126,3644,0,-0.2772852395836996,-9.484738010221905,-9.484738010221905,1,0,1,0,0,4.0,8.0,6.0
external_lung,source_disjoint,3,1,CRTC1,PPARGC1A,3126,1291,1,-0.26999253268922035,-7.724959357172334,-7.724959357172334,1,0,1,0,1,4.0,7.0,5.5
external_lung,source_disjoint,3,1,CTCF,BCL6,3529,513,1,-0.22779762153370853,-9.160602735646766,-9.160602735646766,3,1,1,1,1,13.0,12.0,12.5
external_lung,source_disjoint,3,1,CTCF,BRCA1,3529,4618,1,-0.21366643132392932,-5.1129028383678365,-5.1129028383678365,2,0,1,1,1,13.0,29.0,21.0
external_lung,source_disjoint,3,1,CTCF,CCND1,3529,2728,1,-0.23151298765035339,-9.587525535069005,-9.587525535069005,3,1,1,1,1,13.0,37.0,25.0
external_lung,source_disjoint,3,1,CTCF,MUC1,3529,2742,0,-0.2513454296202358,-10.353024854775333,-10.353024854775333,3,1,1,1,0,13.0,15.0,14.0
external_lung,source_disjoint,3,1,CTCF,MYC,3529,4533,1,-0.21492563963344558,-9.509357056950844,-9.509357056950844,3,1,1,1,1,13.0,41.0,27.0
external_lung,source_disjoint,3,1,CTCF,NANOG,3529,1095,1,-0.25507916389292024,-9.306997651184075,-9.306997651184075,2,0,1,1,1,13.0,11.0,12.0
external_lung,source_disjoint,3,1,CTCF,NQO1,3529,2635,0,-0.24104348596792063,-9.176224407935111,-9.176224407935111,2,0,1,1,0,13.0,17.0,15.0
external_lung,source_disjoint,3,1,CTCF,PAX6,3529,2271,1,-1.0131398626388641,-20.322895323197102,-20.322895323197102,2,0,1,1,1,13.0,11.0,12.0
external_lung,source_disjoint,3,1,CTCF,RBL2,3529,55,1,-0.19391568268653883,-4.2936216005669054,-4.2936216005669054,3,1,1,1,1,13.0,7.0,10.0
external_lung,source_disjoint,3,1,CTCF,SKIL,3529,1471,0,-0.24636059817511474,-7.587971012215205,-7.587971012215205,2,0,1,1,0,13.0,6.0,9.5
external_lung,source_disjoint,3,1,CTCF,TBX3,3529,2284,0,-0.2382463315747807,-10.175038579672727,-10.175038579672727,2,0,1,1,0,13.0,8.0,10.5
external_lung,source_disjoint,3,1,CTCF,TERT,3529,7489,1,-1.0131398626388641,-20.322895323197102,-20.322895323197102,3,1,1,1,1,13.0,20.0,16.5
external_lung,source_disjoint,3,1,CTCF,WT1,3529,3884,1,-1.0131398626388641,-20.322895323197102,-20.322895323197102,3,1,1,1,1,13.0,13.0,13.0
external_lung,source_disjoint,3,1,CTNNB1,AR,750,7053,1,-0.24663672152534538,-9.822420676500101,-9.822420676500101,1,0,1,0,1,16.0,29.0,22.5
external_lung,source_disjoint,3,1,CTNNB1,ASXL1,750,45,0,-0.20648327973710712,-5.978751968066861,-5.978751968066861,1,0,1,0,0,16.0,6.0,11.0
external_lung,source_disjoint,3,1,CTNNB1,BIRC5,750,586,1,-1.0162494337300183,-19.821072552313648,-19.821072552313648,1,0,1,0,1,16.0,15.0,15.5
external_lung,source_disjoint,3,1,CTNNB1,CCND1,750,2728,1,-0.23761244963315653,-7.282405329246456,-7.282405329246456,1,0,1,0,1,16.0,37.0,26.5
external_lung,source_disjoint,3,1,CTNNB1,CCND2,750,1483,0,-0.23263530137565525,-6.976883752447766,-6.976883752447766,1,0,1,0,0,16.0,20.0,18.0
external_lung,source_disjoint,3,1,CTNNB1,CYP7A1,750,6942,0,-1.0162494337300183,-19.821072552313648,-19.821072552313648,0,0,0,0,0,16.0,17.0,16.5
external_lung,source_disjoint,3,1,CTNNB1,DBP,750,1457,0,-0.26519931745443215,-9.476790004720135,-9.476790004720135,1,0,1,0,0,16.0,5.0,10.5
external_lung,source_disjoint,3,1,CTNNB1,ERG,750,550,0,-0.2735267675915535,-11.391371995899902,-11.391371995899902,1,0,1,0,0,16.0,9.0,12.5
external_lung,source_disjoint,3,1,CTNNB1,HIPK2,750,1441,0,-0.18821353439142627,-5.612597609635055,-5.612597609635055,1,0,1,0,0,16.0,7.0,11.5
external_lung,source_disjoint,3,1,CTNNB1,IRF3,750,835,0,-0.2237682473992133,-8.050723149415198,-8.050723149415198,1,0,1,0,0,16.0,9.0,12.5
external_lung,source_disjoint,3,1,CTNNB1,JUN,750,6756,1,-0.24012720986509062,-7.481572827629782,-7.481572827629782,1,0,1,0,1,16.0,23.0,19.5
external_lung,source_disjoint,3,1,CTNNB1,MYC,750,4533,1,-0.2198099987404969,-7.746769402577316,-7.746769402577316,1,0,1,0,1,16.0,41.0,28.5
external_lung,source_disjoint,3,1,CTNNB1,NCOA2,750,561,1,-0.20316215868230175,-5.947522907456584,-5.947522907456584,1,0,1,0,1,16.0,5.0,10.5
external_lung,source_disjoint,3,1,CTNNB1,PPARD,750,983,1,-0.23545457472193354,-7.524357105211557,-7.524357105211557,1,0,1,0,1,16.0,4.0,10.0
external_lung,source_disjoint,3,1,CTNNB1,PTGS2,750,7549,1,-0.24569297205201007,-9.072417750282678,-9.072417750282678,1,0,1,0,1,16.0,23.0,19.5
external_lung,source_disjoint,3,1,CTNNB1,RB1,750,4000,1,-0.1848163792429051,-5.524420802313275,-5.524420802313275,1,0,1,0,1,16.0,8.0,12.0
external_lung,source_disjoint,3,1,DBP,BCL6,1457,513,0,-0.24293580551701144,-8.534018220526864,-8.534018220526864,2,0,1,1,0,5.0,12.0,8.5
external_lung,source_disjoint,3,1,DBP,CCL2,1457,8169,0,-0.2727506188801641,-10.693566456309084,-10.693566456309084,2,0,1,1,0,5.0,17.0,11.0
external_lung,source_disjoint,3,1,DBP,CTSB,1457,7032,0,-0.2592177314055091,-8.872643775126738,-8.872643775126738,2,0,1,1,0,5.0,14.0,9.5
external_lung,source_disjoint,3,1,DBP,CYP7A1,1457,6942,1,-1.0186107040580883,-20.15611993064625,-20.15611993064625,1,0,0,1,1,5.0,17.0,11.0
external_lung,source_disjoint,3,1,DBP,SF1,1457,2849,0,-0.26909633556500573,-8.681136564436262,-8.681136564436262,2,0,1,1,0,5.0,8.0,6.5
external_lung,source_disjoint,3,1,DDB1,BCL11A,1349,665,0,-0.2086736905838916,-7.505846269820809,-7.505846269820809,1,0,1,0,0,8.0,12.0,10.0
external_lung,source_disjoint,3,1,DDB1,BCL2A1,1349,1572,0,-0.228509410780159,-9.867603161771687,-9.867603161771687,1,0,1,0,0,8.0,14.0,11.0
external_lung,source_disjoint,3,1,DDB1,CCND2,1349,1483,0,-0.20080581185880048,-7.086072343572255,-7.086072343572255,1,0,1,0,0,8.0,20.0,14.0
external_lung,source_disjoint,3,1,DDB1,CDKN2A,1349,4072,1,-0.2026437286255312,-8.583866209213815,-8.583866209213815,1,0,1,0,1,8.0,14.0,11.0
external_lung,source_disjoint,3,1,DDB1,GATA6,1349,874,0,-0.2099279635058301,-9.800166085355993,-9.800166085355993,1,0,1,0,0,8.0,4.0,6.0
external_lung,source_disjoint,3,1,DDB1,KLF1,1349,1195,0,-1.0100771818156427,-20.196335537406252,-20.196335537406252,1,0,1,0,0,8.0,6.0,7.0
external_lung,source_disjoint,3,1,DDB1,PLAC1,1349,1038,0,-1.0100771818156427,-20.196335537406252,-20.196335537406252,0,0,0,0,0,8.0,15.0,11.5
external_lung,source_disjoint,3,1,DDB1,ZEB1,1349,464,0,-0.19754122061489118,-6.6597909985100845,-6.6597909985100845,1,0,1,0,0,8.0,10.0,9.0
external_lung,source_disjoint,3,1,DDIT3,ANKRD1,2439,518,1,-0.23464043624104813,-8.870702948161863,-8.870702948161863,2,0,1,1,1,7.0,3.0,5.0
external_lung,source_disjoint,3,1,DDIT3,ATF2,2439,3,1,-0.24484152209025076,-8.892956830412414,-8.892956830412414,2,0,1,1,1,7.0,9.0,8.0
external_lung,source_disjoint,3,1,DDIT3,CXCL8,2439,6234,1,-0.24026098222830133,-8.915341244775759,-8.915341244775759,3,1,1,1,1,7.0,19.0,13.0
external_lung,source_disjoint,3,1,DDIT3,IL6,2439,3921,1,-0.23899804037637803,-9.058623387629899,-9.058623387629899,2,0,1,1,1,7.0,17.0,12.0
external_lung,source_disjoint,3,1,DDIT3,PPARD,2439,983,0,-0.22238469207986614,-7.908187570089913,-7.908187570089913,2,0,1,1,0,7.0,4.0,5.5
external_lung,source_disjoint,3,1,DDIT3,SERPINE1,2439,5289,0,-0.24579980356975634,-9.067499928468434,-9.067499928468434,2,0,1,1,0,7.0,14.0,10.5
external_lung,source_disjoint,3,1,DDIT3,SIRT1,2439,3855,1,-0.20886863719087342,-6.807319352689607,-6.807319352689607,2,0,1,1,1,7.0,8.0,7.5
external_lung,source_disjoint,3,1,DEDD,BRIP1,1773,41,0,-1.0129650529124639,-20.2541484261405,-20.2541484261405,1,0,1,0,0,4.0,5.0,4.5
external_lung,source_disjoint,3,1,DEDD,CDKN2A,1773,4072,0,-0.2139012316072703,-8.028727370928834,-8.028727370928834,1,0,1,0,0,4.0,14.0,9.0
external_lung,source_disjoint,3,1,DEDD,FOXM1,1773,3659,0,-1.0129650529124639,-20.2541484261405,-20.2541484261405,1,0,1,0,0,4.0,6.0,5.0
external_lung,source_disjoint,3,1,DEDD,SRY,1773,2055,0,-1.0129650529124639,-20.2541484261405,-20.2541484261405,1,0,1,0,0,4.0,8.0,6.0
external_lung,source_disjoint,3,1,DEK,BCL2,1493,4340,1,-0.25339098236470875,-7.518193338370777,-7.518193338370777,1,0,1,0,1,5.0,24.0,14.5
external_lung,source_disjoint,3,1,DEK,CXCL8,1493,6234,1,-0.2763387044253414,-9.378762405354948,-9.378762405354948,1,0,1,0,1,5.0,19.0,12.0
external_lung,source_disjoint,3,1,DEK,ELF3,1493,349,0,-0.2691241837761524,-9.124723773032342,-9.124723773032342,1,0,1,0,0,5.0,7.0,6.0
external_lung,source_disjoint,3,1,DEK,HOXB1,1493,1096,0,-1.0200767537668654,-20.34145230741734,-20.34145230741734,1,0,1,0,0,5.0,5.0,5.0
external_lung,source_disjoint,3,1,DEK,RBL2,1493,55,0,-0.2587569201111356,-7.259833459447945,-7.259833459447945,1,0,1,0,0,5.0,7.0,6.0
external_lung,source_disjoint,3,1,DLX3,ATF2,1383,3,0,-0.25018446463820077,-11.375147544051266,-11.375147544051266,2,0,1,1,0,5.0,9.0,7.0
external_lung,source_disjoint,3,1,DLX3,FOXA1,1383,1789,0,-0.2608863514966214,-9.820468333332371,-9.820468333332371,2,0,1,1,0,5.0,8.0,6.5
external_lung,source_disjoint,3,1,DLX3,JUN,1383,6756,0,-0.26716798859442065,-11.337399760511662,-11.337399760511662,2,0,1,1,0,5.0,23.0,14.0
external_lung,source_disjoint,3,1,DLX3,NR5A1,1383,3968,0,-1.0150088546278555,-19.831804945607956,-19.831804945607956,2,0,1,1,0,5.0,4.0,4.5
external_lung,source_disjoint,3,1,DLX3,NRF1,1383,2325,0,-0.2623008271335374,-11.206091385233504,-11.206091385233504,2,0,1,1,0,5.0,9.0,7.0
external_lung,source_disjoint,3,1,DLX5,BCL3,2915,2672,0,-1.0154262796068554,-20.207984755872616,-20.207984755872616,2,0,1,1,0,3.0,5.0,4.0
external_lung,source_disjoint,3,1,DLX5,MYC,2915,4533,1,-1.0098220879461637,-19.880951589690913,-19.880951589690913,2,0,1,1,1,3.0,41.0,22.0
external_lung,source_disjoint,3,1,DLX5,POU2F1,2915,2091,0,-1.0135897751421812,-20.351154111270297,-20.351154111270297,2,0,1,1,0,3.0,9.0,6.0
external_lung,source_disjoint,3,1,DRAP1,E2F6,3177,2727,0,-0.22562307224076938,-8.341098050816356,-8.341098050816356,2,0,1,1,0,3.0,9.0,6.0
external_lung,source_disjoint,3,1,DRAP1,FOSL1,3177,1931,0,-0.2530719767475268,-9.520176643546916,-9.520176643546916,2,0,1,1,0,3.0,12.0,7.5
external_lung,source_disjoint,3,1,DRAP1,RBL1,3177,1943,0,-0.24973984849979713,-8.181897956499107,-8.181897956499107,2,0,1,1,0,3.0,8.0,5.5
external_lung,source_disjoint,3,1,E2F3,CDKN1A,220,307,1,-0.22628419557554208,-10.100238270105894,-10.100238270105894,3,1,1,1,1,5.0,60.0,32.5
external_lung,source_disjoint,3,1,E2F3,CRTC1,220,3126,0,-0.17768403032733976,-4.328890487359244,-4.328890487359244,2,0,1,1,0,5.0,5.0,5.0
external_lung,source_disjoint,3,1,E2F3,MSMB,220,1618,0,-0.2541663195787146,-11.328571104711623,-11.328571104711623,2,0,1,1,0,5.0,14.0,9.5
external_lung,source_disjoint,3,1,E2F3,NKX2-1,220,394,0,-0.25376129551641236,-9.916190270445973,-9.916190270445973,2,0,1,1,0,5.0,11.0,8.0
external_lung,source_disjoint,3,1,E2F3,VEGFA,220,3041,1,-0.19141248215321768,-8.216036200485648,-8.216036200485648,2,0,1,1,1,5.0,32.0,18.5
external_lung,source_disjoint,3,1,E2F4,AR,3976,7053,1,-0.23435309760814266,-9.88931640821459,-9.88931640821459,2,0,1,1,1,10.0,29.0,19.5
external_lung,source_disjoint,3,1,E2F4,BIRC5,3976,586,1,-1.009877362753363,-20.101909181813404,-20.101909181813404,3,1,1,1,1,10.0,15.0,12.5
